ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",0.3,-0.02890808974542908,-0.7417523944661227,0.020095080950076356,0.0,0.014691386029126056,5238.976168682378,5181.508168682378,3084.2310527871296,64.65
DEO,Diageo plc,0.46,-0.026290211648989634,-0.7417523944661227,0.020168878933614985,0.0,0.014641187530776,543.7288065008739,534.9638065008739,217.46496199222517,173.0
MO,"Altria Group, Inc.",0.35,-0.07428103421642246,-0.7417523944661227,0.018816017645439054,0.0,0.014792275276097345,1137.505502228244,1125.796502228244,602.0302150953177,51.21
BTAFF,British American Tobacco p.l.c.,0.91,0.342691618105541,-0.7417523944661227,0.030570476714395202,0.0,0.021530019970815908,2523.2835713514955,2479.200571351496,1087.3686716453929,38.55
MDLZ,"Mondelez International, Inc.",0.78,0.3309403123651353,-0.7417523944661227,0.03023920740557317,0.0,0.024198500427951377,227.80083557706234,213.36783557706235,148.17210803962664,54.65
UVRBY,Universal Robina Corporation,0.71,0.37033404635019634,-0.7417523944661227,0.03134971676661204,0.0,0.024858998410410078,1502.7295672118887,1484.2955452418887,674.6797932917676,33.1
ABEV,Ambev S.A.,0.77,0.750993175857341,-0.7417523944661227,0.042080497627418445,0.0,0.04170017276442333,867.0776850052514,876.1598810052515,55.73536138710251,4.64
EL,The Estée Lauder Companies Inc.,0.69,0.20144393126706064,-0.7417523944661227,0.02658870442241844,0.0,0.01947764883526571,279.94048011856603,278.74748011856605,1255.223488623254,177.95
CL,Colgate-Palmolive Company,0.86,,-0.7417523944661227,,0.0,,,,0.0,72.75
HEINY,Heineken N.V.,0.65,0.0900741493802012,-0.7417523944661227,0.023449190271027875,0.0,0.01639140652752182,545.580340725092,534.830340725092,937.0330268323354,55.37
RBGLY,Reckitt Benckiser Group plc,0.87,0.3198684139417705,-0.7417523944661227,0.02992709058901851,0.0,0.02224063730891734,490.0176940456562,481.2456940456562,681.1976361992105,16.69
GPDNF,Danone SA,0.97,0.2782264272731083,-0.7417523944661227,0.028753202984828925,0.0,0.019417214945478444,419.59247360627865,403.25647360627863,631.8950649611838,82.71
WMMVF,"Wal-Mart de México, S.A.B. de C.V.",0.66,0.66,-0.7417523944661227,0.039515400000000006,0.0,0.039515400000000006,3369.4383759638044,3408.2679739638043,195.20435131522362,2.88
WBA,"Walgreens Boots Alliance, Inc.",0.65,0.2509974174210175,-0.7417523944661227,0.027985617197098488,0.0,0.022878911669279637,873.9346360983412,862.0386360983413,942.8400263571489,52.89
KMB,Kimberly-Clark Corporation,0.43,,-0.7417523944661227,,0.0,,,,0.0,137.32
