ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
JNJ,Johnson & Johnson,0.73,0.38142838636371756,-0.7417523944661227,0.0316624662115932,0.0,0.025931078330266914,1884.7493654797333,1872.5333654797332,703.9599118344862,140.71
RHHBF,Roche Holding AG,0.36,0.006700890345578449,-0.7417523944661227,0.02109889809884186,0.0,0.01677926302696083,2745.595729294155,2734.066729294155,3200.8835924114387,268.75
PFE,Pfizer Inc.,0.43,0.08642694866641042,-0.7417523944661227,0.023346375682906113,0.0,0.018471698365114995,2182.907716862225,2145.9787168622247,386.6628318670675,42.5
UNH,UnitedHealth Group Incorporated,0.76,0.27898521746125104,-0.7417523944661227,0.02877459328023267,0.0,0.022237688318212146,2465.5596452090094,2439.87164520901,2567.367095154376,236.56
MRK,"Merck & Co., Inc.",0.29,-0.08411117982068722,-0.7417523944661227,0.018538905840854828,0.0,0.014077427078834427,1797.5642385905628,1785.6422385905628,694.8024274671451,82.35
NVSEF,Novartis AG,0.49,0.2440285091600475,-0.7417523944661227,0.02778916367322174,0.0,0.02349945744473447,1234.0320645570562,1221.5850645570563,528.8247032714529,87.11
ABT,Abbott Laboratories,0.85,0.34629063360630663,-0.7417523944661227,0.030671932961361788,0.0,0.021832399961510613,925.9187145560227,910.3967145560226,517.2708605431947,82.29
MDT,Medtronic plc,0.53,0.16401989840667236,-0.7417523944661227,0.025533720936084095,0.0,0.018563146640802858,908.1191317434069,887.1881317434069,662.0806953309007,97.5
ABBV,AbbVie Inc.,0.94,,-0.7417523944661227,,0.0,,,,0.0,78.95
NVO,Novo Nordisk A/S,0.76,0.76,-0.7417523944661227,0.04233440000000001,0.0,0.04233440000000001,1848.0762610714944,1863.7142610714943,773.3254195317404,51.7
TMO,Thermo Fisher Scientific Inc.,1.23,0.5632935402364866,-0.7417523944661227,0.03678924489926656,0.0,0.025118250807681413,647.2063237290353,630.8953237290352,1577.3171751813472,286.24
AZNCF,AstraZeneca PLC,0.74,-0.03620910139142254,-0.7417523944661227,0.0198892654317758,0.0,0.01419542170798026,460.37084103509955,446.81284103509955,351.82113467330674,79.0
AMGN,Amgen Inc.,0.91,-0.1302506832372571,-0.7417523944661227,0.017238233239541722,0.0,0.009578930317070085,2085.728202530064,2058.7442025300643,3375.3224948848483,176.71
SNYNF,Sanofi,0.14,-0.07291140352090189,-0.7417523944661227,0.018854627534745778,0.0,0.015133221487949095,1118.5116216921633,1101.0876216921633,880.8700973537306,87.0
LLY,Eli Lilly and Company,0.42,-0.14198370525282802,-0.7417523944661227,0.01690747934892278,0.0,0.012411027238318861,1297.9232765162615,1293.5849765162616,1404.8032498031794,111.82
GLAXF,GlaxoSmithKline plc,0.52,,-0.7417523944661227,,0.0,,,,0.0,20.09
DHR,Danaher Corporation,0.85,0.49164332717533626,-0.7417523944661227,0.034769425393072734,0.0,0.02773725322691658,456.45528223970814,447.5182822397081,625.0866456772424,139.42
GILD,"Gilead Sciences, Inc.",1.14,0.30924242657616285,-0.7417523944661227,0.029627544005182034,0.0,0.018193429103205698,617.1481029443887,607.7661029443888,478.55598657038485,66.99
BMY,Bristol-Myers Squibb Company,0.79,0.4677798463362457,-0.7417523944661227,0.03409671386821877,0.0,0.02859422583014745,446.59273942538755,446.60873942538757,272.32240208865096,47.33
ANTM,"Anthem, Inc.",0.92,0.40687853257942475,-0.7417523944661227,0.032379905833413984,0.0,0.024590649867535504,411.97314542083274,397.84114542083273,1546.816273020345,285.1
SYK,Stryker Corporation,0.95,0.3347540706242279,-0.7417523944661227,0.030346717250896986,0.0,0.020889071263489746,403.3044299684133,397.0614299684133,1064.2225407891003,196.78
CVS,CVS Health Corporation,1.09,0.21759960010744667,-0.7417523944661227,0.02704413272702892,0.0,0.017209151771752147,1606.4658954039674,1537.8158954039675,1182.935304156898,54.59
CELG,Celgene Corporation,1.82,-0.04502443496216545,-0.7417523944661227,0.01964076117841656,0.0,0.00869718147897696,2285.03392277872,2268.99792277872,3217.250266254601,96.44
CSLLY,CSL Limited,0.66,0.0362712285755739,-0.7417523944661227,0.02193248593354543,0.0,0.013504931521417587,466.23846181964217,462.7130618196422,1022.796334703011,73.46
BDX,"Becton, Dickinson and Company",1.26,0.4281479922628794,-0.7417523944661227,0.032979491901890576,0.0,0.021419783531559607,780.6392113836881,760.9942113836881,2821.318397596441,237.04
CI,Cigna Corporation,1.01,0.3036491055617032,-0.7417523944661227,0.029469868285784417,0.0,0.02187477934131268,606.9190932505784,570.1890932505784,1502.6329343029,158.11
ISRG,"Intuitive Surgical, Inc.",1.26,1.26,-0.7417523944661227,0.056429400000000005,0.0,0.056429400000000005,34.984003916772885,35.841903916772885,310.453910062996,505.6
BSX,Boston Scientific Corporation,0.66,0.23556088453872054,-0.7417523944661227,0.027550461335146534,0.0,0.021256849114340882,327.3321307991304,321.38413079913045,231.21160489146075,40.66
BAYRY,Bayer Aktiengesellschaft,1.0,0.2984246340557864,-0.7417523944661227,0.02932259043403262,0.0,0.020647134549432226,533.7776618821014,496.83466188210144,506.8965585697102,15.06
TKPHF,Takeda Pharmaceutical Company Limited,0.96,0.24206840542569988,-0.7417523944661227,0.02773390834895048,0.0,0.018205586712483297,64237.96493533129,59189.10693533129,75450.11591797278,35.0
ESLOF,EssilorLuxottica Société anonyme,,,,,,,,,,
ZTS,Zoetis Inc.,0.63,-0.31792870597158207,-0.7417523944661227,0.011947589778661102,0.0,0.004804755878325807,867.9683506758572,863.1273506758572,1803.2159584587332,110.03
