ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
MGAWY,Megaworld Corporation,0.25,0.0171117254572419,-0.7417523944661227,0.02139237954063965,0.0,0.017112822544667727,1612.4777331420917,1553.2717840270918,48.178405211758424,22.74
SPG,"Simon Property Group, Inc.",0.58,-0.5692131224973286,-0.7417523944661227,0.004863882076800306,0.0,0.0013943572018611107,6793.007658266147,6770.216458266146,21910.794712664316,161.67
CCI,Crown Castle International Corp. (REIT),0.39,-0.19975252121568465,-0.7417523944661227,0.01527897642692985,0.0,0.007554436720467679,1336.4908054338566,1320.0858054338566,3175.267728469372,132.55
RBLAY,ROBINSON'S LAND CORP,,,,,,,,,,
PLD,"Prologis, Inc.",1.06,0.48191124507871547,-0.7417523944661227,0.03449507799876899,0.0,0.024537574246929258,238.59999858029758,227.85361158029758,361.2194416212964,79.93
SUHJF,Sun Hung Kai Properties Limited,0.62,0.482976849479301,-0.7417523944661227,0.0345251173868215,0.0,0.030723275074501077,1320.8897204941213,1252.6677204941213,431.9543863772832,16.02
EQIX,"Equinix, Inc. (REIT)",0.71,-0.11697380449473366,-0.7417523944661227,0.01761250845129346,0.0,0.008773230508042955,1364.35771880372,1354.39513280372,16110.32630907244,507.3
PSA,Public Storage,,,,,,,,,,
CHVKF,"China Vanke Co., Ltd.",0.22,-0.20005660545669732,-0.7417523944661227,0.015270404292175703,0.0,0.013591853896529834,8013.496471928187,7952.048021226187,720.2942048212127,3.69
CAOVY,China Overseas Land & Investment Limited,1.0,0.5617631177731979,-0.7417523944661227,0.03674610229002645,0.0,0.028287505304609474,2044.521157120701,1935.912824120701,176.63438176283768,17.82
PSA-PU,Public Storage DEP SHS PFD-U,,,,,,,,,,
EGRNF,China Evergrande Group,1.31,0.235700242093313,-0.7417523944661227,0.027554389824610497,0.0,0.022330858827470466,-56241.430823742885,-56673.22282374288,0.0,2.69
WELL,Welltower Inc.,0.27,-0.16392945943415174,-0.7417523944661227,0.016288828538551264,0.0,0.009188331257638368,538.1119822785457,525.1008822785458,1296.7374976009921,82.33
CTRYF,Country Garden Holdings Company Limited,1.22,0.23177451415781267,-0.7417523944661227,0.02744372355410874,0.0,0.024035718195168095,-8047.974979447842,-8114.502979447841,0.0,1.44
CRBJF,China Resources Land Limited,0.48,0.1497654970868141,-0.7417523944661227,0.02513188936287729,0.0,0.020845229889822126,1826.5228338419083,1745.7128938419082,251.90662248800984,4.21
EQR,Equity Residential,0.52,-0.031198183577072085,-0.7417523944661227,0.02003052320496234,0.0,0.012299537465261764,233.13528508773825,224.85184308773825,606.9530936882207,77.93
AVB,"AvalonBay Communities, Inc.",0.61,0.14575429914078408,-0.7417523944661227,0.025018813692778703,0.0,0.015435728179826545,220.24514736752465,213.29654336752466,1533.735121647549,207.09
CHKGF,CK Asset Holdings Limited,0.98,0.7684947597656163,-0.7417523944661227,0.04257386727779273,0.0,0.03651730316713963,924.5318620346382,910.4118620346381,246.05726000936167,7.38
DLR,"Digital Realty Trust, Inc.",0.59,-0.15567076143317324,-0.7417523944661227,0.016521641235198847,0.0,0.008804343848326417,1011.0845283781607,1000.1097493781607,4801.756046563091,118.95
LKREF,Link Real Estate Investment Trust,0.31,0.20183962996184224,-0.7417523944661227,0.026599859168624333,0.0,0.023529359819548235,604.0113357185184,577.1423357185183,273.52717332631204,12.22
SBAC,SBA Communications Corporation,0.46,,-0.7417523944661227,,0.0,,,,0.0,224.5
MITEY,"Mitsubishi Estate Co., Ltd.",0.49,-0.061736261019407844,-0.7417523944661227,0.019169654801862893,0.0,0.01278624032312352,49592.81722477704,47540.78422477704,34202.003039407944,18.75
VTR,"Ventas, Inc.",0.21,-0.22168194042433512,-0.7417523944661227,0.014660786099437995,0.0,0.007692994832585427,506.18670055727466,495.52527855727465,1341.396493211539,65.43
HLDCY,Henderson Land Development Company Limited,0.93,0.7355308134741154,-0.7417523944661227,0.04164461363183532,0.0,0.036547914727457165,391.4722362583148,320.67823625831477,66.25583393766834,5.23
MTSFY,"Mitsui Fudosan Co., Ltd.",0.51,-0.02964918743392156,-0.7417523944661227,0.02007418940623775,0.0,0.01283417607707788,42370.70381761686,40012.26181761686,40735.72835316914,73.3
BXP-PB,"Boston Properties, Inc.",,,,,,,,,,
O,Realty Income Corporation,0.21,-0.20894372120102947,-0.7417523944661227,0.01501987649934298,0.0,0.00871165322946332,418.61434542708463,412.1247564270846,1309.080606146638,72.7
LGFRY,Longfor Group Holdings Limited,1.16,,-0.7417523944661227,,0.0,,,,0.0,38.8
ESS,"Essex Property Trust, Inc.",0.31,-0.101088080734369,-0.7417523944661227,0.01806032700409814,0.0,0.010636619578264101,221.6614894504033,216.19001245040332,3289.5619666829475,298.21
CSGP,"CoStar Group, Inc.",1.26,1.26,-0.7417523944661227,0.056429400000000005,0.0,0.056429400000000005,6.745529893605794,7.845945893605794,214.7221098414284,549.78
DWAHY,"Daiwa House Industry Co.,Ltd.",,,,,,,,,,
WY,Weyerhaeuser Company,1.78,0.9699422887629396,-0.7417523944661227,0.04825267312022727,0.0,0.03309346182458627,158.81445604480982,152.92745604480982,205.329631231367,25.28
SURDF,"Sumitomo Realty & Development Co., Ltd.",0.53,-0.2991560125957893,-0.7417523944661227,0.0124767920049247,0.0,0.00506676164941546,98291.7551283579,95146.80312835789,200757.06445617144,37.68
