ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
BHPLF,BHP Group,0.32,0.28054820494151717,0.13274155307464167,0.03257940835100278,0.0262680643162872,0.028951180159754016,703.2406073985566,691.9536073985566,130.06646755611965,27.31
LIN,Linde plc,0.39,0.32269918333512365,-0.08310371657294387,0.03437925512840978,0.017051471302335298,0.031417965950141354,129.31701861789784,119.97201861789786,221.10582126409483,201.26
CTA-PB,E. I. du Pont de Nemours and Company,-0.02,0.023365890402170002,0.514480069174153,0.021597723520172658,0.04256829895373633,0.02294546814176735,466.12717307590685,464.5131730759069,535.2705927287158,105.75
RTPPF,Rio Tinto Group,0.55,0.5274207031232695,0.4145771083905354,0.043120864023363605,0.03830244252827586,0.04092261136525705,380.73507205921106,378.8010720592111,217.70176555127074,60.7
VALE,Vale S.A.,0.22,0.5533093549532312,1.1522140511456553,0.044226309456502966,0.06979953998391948,0.05556622090422837,4982.291745208393,4937.125745208393,956.8073149628668,13.46
BASFY,BASF SE,1.0,0.8309271791539123,0.3525313862118967,0.05608059054987205,0.03565309019124799,0.05120120660802544,123.08116830143696,106.62716830143697,116.09089833359133,17.15
AIQUF,L'Air Liquide S.A.,0.45,0.3455437776128114,0.14680877932650632,0.03535471930406704,0.02686873487724182,0.03147654907588303,196.0880434243817,183.73634342438172,430.6690655237131,134.35
DD,"DuPont de Nemours, Inc.",1.38,1.1474222858702945,0.49645635846631936,0.06959493160666157,0.041798686506511834,0.06314262603080024,500.3086190385828,475.3456190385828,635.9138716235221,74.75
ECL,Ecolab Inc.,0.65,0.5633315390268853,0.4325644209007346,0.044654256716448,0.03907050077246137,0.04096261566408617,93.71337011868002,87.12707011868001,302.2726551439079,188.98
CSUAY,China Shenhua Energy Company Limited,,,,,,,,,,
GLCNF,Glencore plc,1.05,0.9398260564126626,0.6851211334367894,0.060730572608820685,0.049854672397750904,0.056055220201830444,429.5754463038478,399.5364463038478,28.037645354655986,3.49
