ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
AHCHY,Anhui Conch Cement Company Limited,1.4,1.317852751329906,-0.7417523944661227,0.05806026905999005,0.0,0.05568993456762569,3070.9438953398926,3099.7064328958922,584.8502703577155,29.6
PPG,"PPG Industries, Inc.",0.85,0.17147233342777646,-0.7417523944661227,0.02574380507932902,0.0,0.01874161869621586,211.92021149015667,207.8222114901567,880.3787659499986,116.91
CRHCF,CRH plc,1.29,0.6591047408840198,-0.7417523944661227,0.03949016264552052,0.0,0.029722317565031835,243.71343988382463,236.81843988382465,282.061028923088,31.75
GVDNY,Givaudan SA,0.47,-0.058762058784843314,-0.7417523944661227,0.019253497562855267,0.0,0.012468654766104589,188.7440343382419,185.9000343382419,20162.69352909348,55.58
GOLD,Barrick Gold Corporation,,,,,,,,,,
SKFOF,Sika AG,,,,,,,,,,
GMBXF,"Grupo México, S.A.B. de C.V.",1.23,0.649733305410201,-0.7417523944661227,0.039225981879513566,0.0,0.027259419034618374,307.79058700996546,300.74825700996547,38.656588304622815,2.7
RDSMY,Koninklijke DSM N.V.,1.35,0.9348319031769837,-0.7417523944661227,0.04726291135055918,0.0,0.03946025198823535,77.58997055090884,76.31197055090885,434.3310788327197,30.11
CODGF,Compagnie de Saint-Gobain S.A.,1.3,0.6748735008351685,-0.7417523944661227,0.039934683988543405,0.0,0.03157634610637654,277.7086886860258,269.9946886860258,493.66395210638814,37.39
AKZOY,Akzo Nobel N.V.,0.65,0.5110465352882241,-0.7417523944661227,0.03531640182977504,0.0,0.03199420836548562,55.08215959804092,55.60315959804092,244.53848006878755,30.59
CTVA,"Corteva, Inc.",,,,,,,,,,
FSUGY,Fortescue Metals Group Limited,0.66,0.3539430579873828,-0.7417523944661227,0.030887654804664322,0.0,0.025097409246010793,157.30501915098938,154.78801915098938,49.77106725112199,11.78
CMTOY,Cementos Argos S.A.,0.81,0.2396871236983948,-0.7417523944661227,0.027666780017057753,0.0,0.01900184940830906,139498.9974145887,133014.36641458867,97804.68118719757,8.05
VMC,Vulcan Materials Company,0.86,0.38464556415075435,-0.7417523944661227,0.03175315845340977,0.0,0.022777141738863322,113.82303634034106,111.08369334034106,840.9697429051485,132.22
AMSYF,ArcelorMittal,2.06,1.656581696656097,-0.7417523944661227,0.06760903802873537,0.0,0.060969572502806345,296.0609804612559,288.1419804612559,285.2890895655999,15.48
